Time [s]	HAMr Torque1 [Nm]	HAMr Torque2 [Nm]	GLUr Torque1 [Nm]	HFLr Torque1 [Nm]	RFr Torque1 [Nm]	RFr Torque2 [Nm]	VASr Torque1 [Nm]	GASr Torque1 [Nm]	GASr Torque2 [Nm]	SOLr Torque1 [Nm]	TAr Torque1 [Nm]	HAMl Torque1 [Nm]	HAMl Torque2 [Nm]	GLUl Torque1 [Nm]	HFLl Torque1 [Nm]	RFl Torque1 [Nm]	RFl Torque2 [Nm]	VASl Torque1 [Nm]	GASl Torque1 [Nm]	GASl Torque2 [Nm]	SOLl Torque1 [Nm]	TAl Torque1 [Nm]	Hipr Angle [rad]	Kneer Angle [rad]	Ankler Angle [rad]	Hipl Angle [rad]	Kneel Angle [rad]	Anklel Angle [rad]	COM Position X [m]	COM Position Y [m]	COM Position Z [m]	COM Velocity X [m/s]	COM Velocity Y [m/s]	COM Velocity Z [m/s]	Footr Position X [m/s]	Footr Position Y [m/s]	Footr Position Z [m/s]	Footl Position X [m/s]	Footl Position Y [m/s]	Footl Position Z [m/s]	Stancer	Swingr	SPr	SIr	Stancel	Swingl	SPl	SIl	
1.22595	-126.792	-71.6346	-35.5236	114.707	17.4828	0	12.9197	78.1964	0	-10.4647	25.9356	-7.62202	-3.60178	-122.665	105.78	22.1745	0	80.6867	183.343	0	-170.78	109.129	2.68512	2.47745	1.2068	2.83706	2.37269	1.17258	1.15267	1.0946	-1.56029	0.852383	0.250035	-1.19303	1.34944	0.150081	-1.58451	0.82574	0.214869	-1.29291	1	0	0	0	0	1	0	0
1.22629	123.058	0	-73.1936	114.867	-22.9236	-21.0704	-0	-0	-0	-30.7394	-5.60498	102.649	0	-58.7687	105.892	-1.98487	-1.79093	-41.1033	-49.5096	-50.3729	-60.1166	-0	2.68624	2.47833	1.20659	2.83606	2.37108	1.17193	1.15296	1.09469	-1.56068	0.851588	0.251926	-1.19325	1.34944	0.150081	-1.58451	0.82574	0.214869	-1.29291	1	0	0	0	0	1	0	0
1.22662	-126.827	-71.6996	62.3036	114.961	-25.7622	-15.6752	-10.6579	-19.1114	-4.68503	88.4442	13.9408	-7.62687	-3.59755	150.729	105.93	-151.118	-87.9497	-150.175	-127.367	-78.2046	120.224	31.7542	2.68734	2.47922	1.20639	2.83503	2.36947	1.17126	1.15324	1.09477	-1.56108	0.850799	0.2538	-1.19347	1.34944	0.150081	-1.58451	0.82574	0.214869	-1.29291	1	0	0	0	0	1	0	0
1.22695	123.09	0	-35.4796	115.064	-20.2954	0	-39.8251	-51.2954	0	17.1818	-2.98861	102.463	0	-122.602	105.97	-38.4822	0	-48.1926	-54.9258	0	83.5029	-3.60229	2.68845	2.48012	1.2062	2.83401	2.36786	1.17059	1.15352	1.09486	-1.56148	0.850003	0.255678	-1.19371	1.3492	0.150075	-1.58448	0.827252	0.215664	-1.2942	1	0	0	0	0	1	0	0
1.22729	-126.827	-71.7448	-74.1957	115.206	134.875	0	91.6033	78.0831	0	-5.53175	-15.5878	-7.62406	-3.5897	-58.635	106.054	106.58	0	117.491	183.653	0	-0	-181.908	2.68958	2.48103	1.20601	2.83301	2.36626	1.1699	1.15381	1.09494	-1.56188	0.84922	0.257607	-1.19397	1.3492	0.150075	-1.58448	0.827252	0.215664	-1.2942	1	0	0	0	0	1	0	0
1.22762	123.193	0	60.5175	115.271	12.1368	7.2027	12.8815	-0	-0	-0	-24.3789	102.362	0	150.474	106.05	0	0	81.027	-49.5489	-50.3768	-16.8163	-72.2586	2.69068	2.48194	1.20583	2.83198	2.36465	1.16921	1.15409	1.09503	-1.56228	0.848429	0.25951	-1.19422	1.3492	0.150075	-1.58448	0.827252	0.215664	-1.2942	1	0	0	0	0	1	0	0
1.22795	-126.871	-71.8144	-35.3999	115.392	56.882	0	-0	-19.1894	-4.6879	-10.4509	88.7703	-7.6335	-3.58759	-122.479	106.102	124.178	0	-41.213	-127.137	-78.0543	-170.587	111.3	2.6918	2.48287	1.20565	2.83097	2.36305	1.16851	1.15437	1.09512	-1.56267	0.84764	0.261415	-1.19449	1.34896	0.15007	-1.58445	0.828773	0.216465	-1.29551	1	0	0	0	0	1	0	0
1.22829	123.183	0	-75.097	115.506	-9.73708	0	-10.67	-51.3497	0	-30.8301	25.7382	102.149	0	-58.4094	106.155	-0.0977859	0	-150.05	-54.9956	0	-59.7775	108.896	2.69292	2.4838	1.20548	2.82996	2.36144	1.1678	1.15465	1.09521	-1.56307	0.846858	0.263325	-1.19477	1.34896	0.15007	-1.58445	0.828773	0.216465	-1.29551	1	0	0	0	0	1	0	0
1.22862	-126.908	-71.8797	58.8743	115.618	17.4596	0	-39.8817	77.9834	0	88.3784	-5.64434	-7.64192	-3.58495	150.442	106.207	22.6727	0	-48.1876	184.025	0	120.266	-0	2.69405	2.48474	1.20532	2.82895	2.35984	1.16709	1.15494	1.09529	-1.56347	0.846078	0.2652	-1.19504	1.34896	0.15007	-1.58445	0.828773	0.216465	-1.29551	1	0	0	0	0	1	0	0
1.22895	123.188	0	-35.3438	115.728	-22.2715	-20.4528	91.6735	-0	-0	17.1448	13.7836	101.945	0	-122.405	106.255	-1.96828	-1.78026	117.455	-49.5783	-50.372	83.022	31.7976	2.69518	2.48569	1.20517	2.82794	2.35825	1.16637	1.15522	1.09538	-1.56387	0.845302	0.267025	-1.19531	1.34873	0.150066	-1.58441	0.830302	0.21727	-1.29685	1	0	0	0	0	1	0	0
1.22929	-126.917	-71.9298	-76.0463	115.865	-25.5667	-15.5502	12.8419	-19.2623	-4.68944	-5.48441	-2.91527	-7.64371	-3.57919	-58.2639	106.345	-151.883	-88.4279	81.3466	-126.878	-77.8868	-0	-3.66223	2.69632	2.48665	1.20502	2.82694	2.35665	1.16565	1.1555	1.09547	-1.56427	0.844541	0.268803	-1.19555	1.34873	0.150066	-1.58441	0.830302	0.21727	-1.29685	1	0	0	0	0	1	0	0
1.22962	123.26	0	57.1677	115.937	-20.3573	0	-0	-51.3942	0	-0	-15.4834	101.817	0	150.21	106.354	-38.904	0	-41.3221	-55.0373	0	-17.045	-182.066	2.69744	2.48762	1.20489	2.82592	2.35506	1.16494	1.15578	1.09556	-1.56467	0.843788	0.270476	-1.19577	1.34873	0.150066	-1.58441	0.830302	0.21727	-1.29685	1	0	0	0	0	1	0	0
1.22995	-126.967	-72.0027	-35.2407	116.028	133.43	0	-10.6884	77.9104	0	-10.4172	-24.4471	-7.65724	-3.57889	-122.25	106.367	106.641	0	-149.948	184.467	0	-170.311	-72.4909	2.69857	2.4886	1.20475	2.82491	2.35346	1.16423	1.15606	1.09565	-1.56507	0.843021	0.272078	-1.19597	1.3485	0.150062	-1.58438	0.831841	0.218079	-1.29821	1	0	0	0	0	1	0	0
1.23029	123.227	0	-76.8589	116.149	11.8442	7.0294	-39.9565	-0	-0	-30.8687	88.6552	101.581	0	-58.0073	106.411	0	0	-48.2023	-49.6118	-50.3706	-59.3532	111.412	2.69971	2.48959	1.20462	2.8239	2.35187	1.16352	1.15634	1.09574	-1.56546	0.84226	0.273698	-1.19619	1.3485	0.150062	-1.58438	0.831841	0.218079	-1.29821	1	0	0	0	0	1	0	0
1.23062	-126.989	-72.0597	55.6358	116.259	56.0386	0	91.6936	-19.3458	-4.69351	88.4902	25.5295	-7.66466	-3.57571	150.22	106.436	123.793	0	117.37	-126.65	-77.7375	120.461	108.628	2.70086	2.49059	1.2045	2.82289	2.35028	1.16281	1.15662	1.09584	-1.56586	0.841498	0.27534	-1.19642	1.3485	0.150062	-1.58438	0.831841	0.218079	-1.29821	1	0	0	0	0	1	0	0
1.23095	123.271	0	-35.1689	116.401	-9.61657	0	12.8042	-51.4659	0	17.101	-5.68612	101.419	0	-122.156	106.506	-0.0656786	0	81.6659	-55.0963	0	82.526	-0	2.70201	2.4916	1.20438	2.8219	2.34869	1.16211	1.1569	1.09593	-1.56626	0.840753	0.276981	-1.19665	1.34827	0.150056	-1.58435	0.833387	0.218888	-1.29958	1	0	0	0	0	1	0	0
1.23129	-126.985	-72.1022	-77.733	116.462	17.4376	0	-0	77.7788	0	-5.43758	13.6242	-7.66568	-3.56954	-57.8317	106.474	23.1648	0	-41.4302	184.86	0	-0	31.8397	2.70315	2.49262	1.20428	2.82087	2.3471	1.16143	1.15718	1.09602	-1.56666	0.840007	0.278599	-1.19689	1.34827	0.150056	-1.58435	0.833387	0.218888	-1.29958	1	0	0	0	0	1	0	0
1.23162	123.366	0	54.0564	116.564	-21.6334	-19.849	-10.692	-0	-0	-0	-2.84623	101.327	0	150.058	106.48	-1.9521	-1.76989	-149.79	-49.647	-50.3715	-17.2767	-3.72386	2.70429	2.49365	1.20417	2.81986	2.34551	1.16075	1.15746	1.09611	-1.56706	0.839249	0.280252	-1.19715	1.34827	0.150056	-1.58435	0.833387	0.218888	-1.29958	1	0	0	0	0	1	0	0
1.23195	-127.001	-72.1562	-35.0229	116.689	-25.3733	-15.4264	-39.9883	-19.4255	-4.69657	-10.4003	-15.3539	-7.67361	-3.56655	-121.932	106.515	-152.643	-88.9038	-48.1485	-126.415	-77.5847	-170.1	-182.119	2.70545	2.49468	1.20407	2.81886	2.34392	1.16009	1.15774	1.09621	-1.56746	0.838506	0.281903	-1.19742	1.34805	0.150051	-1.58431	0.834942	0.219695	-1.30097	1	0	0	0	0	1	0	0
1.23229	123.392	0	-78.4012	116.796	-20.4051	0	91.8382	-51.5257	0	-30.9547	-24.4626	101.175	0	-57.4936	106.536	-39.341	0	117.428	-55.1353	0	-59.0017	-72.576	2.70661	2.49573	1.20398	2.81785	2.34234	1.15944	1.15802	1.0963	-1.56786	0.837768	0.283531	-1.19768	1.34805	0.150051	-1.58431	0.834942	0.219695	-1.30097	1	0	0	0	0	1	0	0
1.23262	-127.002	-72.2014	52.7016	116.891	131.993	0	12.7647	77.6673	0	88.4704	88.7497	-7.6777	-3.56177	150.24	106.542	106.703	0	81.9632	185.306	0	120.508	111.705	2.70777	2.49678	1.2039	2.81684	2.34076	1.1588	1.1583	1.0964	-1.56826	0.837028	0.285128	-1.19795	1.34805	0.150051	-1.58431	0.834942	0.219695	-1.30097	1	0	0	0	0	1	0	0
1.23295	123.451	0	-34.9672	117.012	11.5591	6.86054	-0	-0	-0	17.0627	25.3109	101.065	0	-121.88	106.579	0	0	-41.5386	-49.6952	-50.3844	82.0497	108.326	2.70893	2.49785	1.20382	2.81584	2.33918	1.15819	1.15858	1.09649	-1.56866	0.836302	0.286698	-1.19821	1.34784	0.150046	-1.58428	0.836504	0.220499	-1.30237	1	0	0	0	0	1	0	0
1.23329	-126.964	-72.2241	-79.2756	117.077	55.2149	0	-10.7132	-19.5021	-4.69883	-5.39081	-5.72817	-7.67335	-3.55306	-57.3768	106.548	123.408	0	-149.696	-126.176	-77.4297	-0	-0	2.71009	2.49892	1.20375	2.81482	2.33759	1.1576	1.15886	1.09659	-1.56906	0.835575	0.28819	-1.19845	1.34784	0.150046	-1.58428	0.836504	0.220499	-1.30237	1	0	0	0	0	1	0	0
1.23362	123.573	0	51.1424	117.182	-9.49602	0	-40.0724	-51.5775	0	-0	13.4628	101.043	0	149.943	106.553	-0.0399698	0	-48.1627	-55.1554	0	-17.5092	31.8819	2.71125	2.49999	1.20368	2.81381	2.33601	1.15702	1.15914	1.09669	-1.56946	0.834846	0.289652	-1.19869	1.34784	0.150046	-1.58428	0.836504	0.220499	-1.30237	1	0	0	0	0	1	0	0
1.23395	-127.005	-72.2919	-34.9	117.288	17.4138	0	91.8422	77.5752	0	-10.3875	-2.78119	-7.68947	-3.55378	-121.812	106.556	23.6467	0	117.332	185.807	0	-169.904	-3.78671	2.71242	2.50108	1.20362	2.81281	2.33444	1.15647	1.15941	1.09678	-1.56986	0.83412	0.291104	-1.19893	1.34763	0.150042	-1.58424	0.838073	0.221296	-1.30379	1	0	0	0	0	1	0	0
1.23429	123.504	0	-80.1	117.417	-21.0125	-19.2617	12.7289	-0	-0	-31.0514	-15.2593	100.828	0	-57.2608	106.59	-1.9364	-1.75986	82.2715	-49.7558	-50.4092	-58.6898	-182.282	2.7136	2.50218	1.20357	2.81181	2.33286	1.15594	1.15969	1.09688	-1.57026	0.833404	0.292559	-1.19918	1.34763	0.150042	-1.58424	0.838073	0.221296	-1.30379	1	0	0	0	0	1	0	0
1.23462	-127.033	-72.3518	49.6839	117.496	-25.1806	-15.303	-0	-19.5792	-4.70119	88.403	-24.5507	-7.70331	-3.5534	149.649	106.567	-153.399	-89.378	-41.6456	-125.943	-77.2782	120.515	-72.8007	2.71477	2.50329	1.20352	2.81079	2.33129	1.15544	1.15997	1.09698	-1.57065	0.832699	0.293973	-1.19942	1.34763	0.150042	-1.58424	0.838073	0.221296	-1.30379	1	0	0	0	0	1	0	0
1.23495	123.479	0	-34.7731	117.581	-20.4447	0	-10.7159	-51.631	0	17.0325	88.6171	100.639	0	-121.643	106.54	-39.7928	0	-149.532	-55.1717	0	81.6035	111.759	2.71593	2.5044	1.20348	2.80978	2.32971	1.15497	1.16025	1.09708	-1.57105	0.831984	0.295342	-1.19966	1.34742	0.150037	-1.58421	0.839648	0.222085	-1.30522	1	0	0	0	0	1	0	0
1.23529	-127.028	-72.3929	-80.7546	117.684	130.563	0	-40.1029	77.4847	0	-5.3436	25.0824	-7.7092	-3.54933	-57.0064	106.53	106.762	0	-48.0979	186.316	0	-0	108.037	2.71711	2.50553	1.20345	2.80877	2.32814	1.15452	1.16052	1.09718	-1.57145	0.831275	0.296713	-1.19991	1.34742	0.150037	-1.58421	0.839648	0.222085	-1.30522	1	0	0	0	0	1	0	0
1.23562	123.536	0	48.3783	117.788	11.281	6.69581	91.9933	-0	-0	-0	-5.77233	100.53	0	149.685	106.521	0	0	117.401	-49.8258	-50.4427	-17.7414	-0	2.71829	2.50666	1.20342	2.80776	2.32657	1.1541	1.1608	1.09728	-1.57185	0.83057	0.298084	-1.20016	1.34742	0.150037	-1.58421	0.839648	0.222085	-1.30522	1	0	0	0	0	1	0	0
1.23595	-127.063	-72.4564	-34.6969	117.887	54.4079	0	12.6918	-19.6565	-4.70353	-10.3518	13.3	-7.72613	-3.5503	-121.575	106.506	123.021	0	82.5608	-125.708	-77.1256	-169.617	31.9255	2.71948	2.50781	1.20339	2.80675	2.325	1.15371	1.16108	1.09738	-1.57226	0.829866	0.299445	-1.20042	1.34722	0.150032	-1.58418	0.841231	0.222864	-1.30665	1	0	0	0	0	1	0	0
1.23629	123.505	0	-81.5161	118.009	-9.37166	0	-0	-51.6861	0	-31.0901	-2.71776	100.325	0	-56.8918	106.521	-0.0206459	0	-41.7528	-55.1863	0	-58.2705	-3.84832	2.72067	2.50896	1.20337	2.80575	2.32343	1.15336	1.16135	1.09748	-1.57266	0.829173	0.300797	-1.20068	1.34722	0.150032	-1.58418	0.841231	0.222864	-1.30665	1	0	0	0	0	1	0	0
1.23662	-127.062	-72.4998	46.9889	118.075	17.3923	0	-10.7437	77.3927	0	88.5227	-15.1656	-7.73435	-3.54725	149.392	106.472	24.1142	0	-149.459	186.828	0	120.696	-182.438	2.72185	2.51012	1.20336	2.80473	2.32186	1.15303	1.16163	1.09758	-1.57306	0.828483	0.302094	-1.20094	1.34722	0.150032	-1.58418	0.841231	0.222864	-1.30665	1	0	0	0	0	1	0	0
1.23695	123.568	0	-34.5654	118.171	-20.4054	-18.6881	-40.2069	-0	-0	16.995	-24.638	100.213	0	-121.409	106.45	-1.9216	-1.75055	-48.1338	-49.8924	-50.4732	81.141	-73.0289	2.72304	2.51128	1.20336	2.80372	2.32029	1.15274	1.16191	1.09768	-1.57346	0.827788	0.303365	-1.20119	1.34702	0.150028	-1.58415	0.842819	0.223633	-1.3081	1	0	0	0	0	1	0	0
1.23729	-127.053	-72.5392	-82.1117	118.292	-24.991	-15.1814	91.9424	-19.7299	-4.7049	-5.29688	88.4712	-7.74205	-3.54394	-56.6492	106.458	-154.149	-89.8491	117.245	-125.503	-76.9925	-0	111.811	2.72424	2.51246	1.20335	2.80272	2.31873	1.15247	1.16218	1.09778	-1.57386	0.827109	0.304624	-1.20144	1.34702	0.150028	-1.58415	0.842819	0.223633	-1.3081	1	0	0	0	0	1	0	0
1.23762	123.632	0	45.7765	118.36	-20.4783	0	12.6601	-51.7334	0	-0	24.8739	100.114	0	149.399	106.404	-40.2574	0	82.8755	-55.1624	0	-17.9773	107.759	2.72542	2.51364	1.20336	2.8017	2.31716	1.15225	1.16246	1.09788	-1.57426	0.826427	0.305834	-1.20169	1.34702	0.150028	-1.58415	0.842819	0.223633	-1.3081	1	0	0	0	0	1	0	0
1.23795	-127.041	-72.5761	-34.4314	118.464	129.152	0	-0	77.3215	0	-10.3542	-5.81625	-7.74899	-3.54025	-121.251	106.388	106.825	0	-41.8565	187.45	0	-169.487	-0	2.72662	2.51484	1.20337	2.80069	2.3156	1.15205	1.16273	1.09798	-1.57466	0.825749	0.30703	-1.20194	1.34683	0.150024	-1.58411	0.844414	0.224391	-1.30956	1	0	0	0	0	1	0	0
1.23829	123.697	0	-82.6796	118.549	11.0106	6.53559	-10.7552	-0	-0	-31.2274	13.1362	100.028	0	-56.4028	106.348	0	0	-149.329	-49.9021	-50.4565	-58.0412	31.9696	2.72782	2.51604	1.20339	2.79967	2.31404	1.15189	1.16301	1.09809	-1.57506	0.825072	0.308202	-1.20218	1.34683	0.150024	-1.58411	0.844414	0.224391	-1.30956	1	0	0	0	0	1	0	0
1.23862	-126.998	-72.5958	44.5889	118.66	53.62	0	-40.2588	-19.8054	-4.70673	88.3341	-2.65575	-7.74899	-3.5334	149.435	106.337	122.635	0	-48.1009	-125.291	-76.8552	120.581	-3.90932	2.72902	2.51725	1.20341	2.79867	2.31248	1.15176	1.16328	1.09819	-1.57546	0.8244	0.309377	-1.20244	1.34683	0.150024	-1.58411	0.844414	0.224391	-1.30956	1	0	0	0	0	1	0	0
1.23895	123.811	0	-34.2809	118.746	-9.25125	0	92.0168	-51.7869	0	16.9683	-15.0641	100.015	0	-121.063	106.301	-0.00771631	0	117.244	-55.131	0	80.7154	-182.551	2.73022	2.51847	1.20344	2.79765	2.31092	1.15166	1.16356	1.09829	-1.57586	0.823732	0.310537	-1.2027	1.34664	0.150019	-1.58408	0.846015	0.225136	-1.31103	1	0	0	0	0	1	0	0
1.23929	-127.002	-72.6419	-83.1782	118.863	17.368	0	12.6262	77.243	0	-5.24941	-24.6978	-7.76185	-3.53236	-56.1268	106.302	24.5624	0	83.166	188.092	0	-0	-73.1905	2.73144	2.51969	1.20347	2.79665	2.30937	1.1516	1.16383	1.0984	-1.57626	0.823075	0.311678	-1.20296	1.34664	0.150019	-1.58408	0.846015	0.225136	-1.31103	1	0	0	0	0	1	0	0
1.23962	123.8	0	43.4597	118.915	-19.8119	-18.1275	-0	-0	-0	-0	88.4149	99.8831	0	149.514	106.228	-1.90783	-1.74208	-41.961	-49.9268	-50.4532	-18.2121	111.955	2.73263	2.52093	1.20351	2.79563	2.30781	1.15157	1.16411	1.0985	-1.57666	0.822419	0.312746	-1.20321	1.34664	0.150019	-1.58408	0.846015	0.225136	-1.31103	1	0	0	0	0	1	0	0
1.23995	-127.003	-72.686	-34.1168	119.007	-24.803	-15.0608	-10.7725	-19.8877	-4.71009	-10.3346	24.6623	-7.77472	-3.53128	-120.859	106.186	-154.892	-90.3163	-149.218	-125.055	-76.7026	-169.263	107.456	2.73384	2.52217	1.20356	2.79461	2.30625	1.15157	1.16438	1.09861	-1.57706	0.821757	0.313794	-1.20346	1.34646	0.150015	-1.58405	0.847622	0.225871	-1.3125	1	0	0	0	0	1	0	0
1.24029	123.794	0	-83.6182	119.116	-20.5101	0	-40.3274	-51.8547	0	-31.2923	-5.8621	99.7518	0	-55.8324	106.168	-40.7345	0	-48.0852	-55.1375	0	-57.7069	-0	2.73506	2.52342	1.20361	2.7936	2.3047	1.1516	1.16465	1.09871	-1.57746	0.821104	0.314852	-1.20371	1.34646	0.150015	-1.58405	0.847622	0.225871	-1.3125	1	0	0	0	0	1	0	0
1.24062	-126.973	-72.7121	42.3763	119.206	127.756	0	92.0499	77.1319	0	88.3412	12.9713	-7.78038	-3.52691	149.616	106.133	106.889	0	117.202	188.629	0	120.684	32.0114	2.73627	2.52468	1.20366	2.79259	2.30315	1.15167	1.16493	1.09882	-1.57787	0.820451	0.315904	-1.20398	1.34646	0.150015	-1.58405	0.847622	0.225871	-1.3125	1	0	0	0	0	1	0	0
1.24095	123.852	0	-33.8729	119.32	10.7415	6.37615	12.5931	-0	-0	16.9339	-2.59689	99.6954	0	-120.508	106.129	0	0	83.456	-50.0142	-50.5027	80.2705	-3.97204	2.7375	2.52595	1.20372	2.79158	2.3016	1.15176	1.1652	1.09892	-1.57827	0.819808	0.316949	-1.20425	1.34628	0.150011	-1.58402	0.849235	0.226594	-1.31399	1	0	0	0	0	1	0	0
1.24129	-126.991	-72.7653	-83.8239	119.388	52.8475	0	-0	-19.9644	-4.71208	-5.20292	-14.9332	-7.79842	-3.5281	-55.3551	106.078	122.247	0	-42.0642	-124.816	-76.5478	-0	-182.544	2.73871	2.52722	1.20379	2.79057	2.30005	1.15188	1.16547	1.09903	-1.57867	0.819167	0.317952	-1.20451	1.34628	0.150011	-1.58402	0.849235	0.226594	-1.31399	1	0	0	0	0	1	0	0
1.24162	123.802	0	41.4665	119.497	-9.12825	0	-10.7758	-51.9089	0	-0	-24.704	99.5246	0	150.114	106.071	-0.00105452	0	-149.051	-55.1185	0	-18.4506	-73.1905	2.73994	2.5285	1.20386	2.78956	2.29851	1.15203	1.16575	1.09913	-1.57907	0.818537	0.31892	-1.20477	1.34628	0.150011	-1.58402	0.849235	0.226594	-1.31399	1	0	0	0	0	1	0	0
1.24195	-126.977	-72.8006	-33.7456	119.546	17.3459	0	-40.3575	77.0475	0	-10.2954	88.5886	-7.80926	-3.52601	-120.381	105.991	24.9867	0	-48.0063	189.238	0	-168.956	112.295	2.74115	2.52979	1.20394	2.78854	2.29696	1.15222	1.16602	1.09924	-1.57947	0.817905	0.319814	-1.20501	1.3461	0.150007	-1.58399	0.850854	0.227307	-1.31548	1	0	0	0	0	1	0	0
1.24229	123.833	0	-84.3158	119.641	-19.2319	-17.5803	92.1956	-0	-0	-31.3144	24.4422	99.4313	0	-55.1765	105.96	-1.89542	-1.73475	117.289	-50.0878	-50.5408	-57.2702	107.118	2.74237	2.53109	1.20402	2.78752	2.29541	1.15242	1.16629	1.09935	-1.57987	0.81727	0.320702	-1.20525	1.3461	0.150007	-1.58399	0.850854	0.227307	-1.31548	1	0	0	0	0	1	0	0
1.24262	-126.938	-72.821	40.2692	119.737	-24.6162	-14.9409	12.5589	-20.0424	-4.71435	88.518	-5.90753	-7.81416	-3.52123	149.906	105.93	-155.628	-90.7803	83.7237	-124.572	-76.3901	120.917	-0	2.7436	2.5324	1.20411	2.78651	2.29387	1.15265	1.16656	1.09945	-1.58028	0.81664	0.321601	-1.20551	1.3461	0.150007	-1.58399	0.850854	0.227307	-1.31548	1	0	0	0	0	1	0	0
1.24295	123.914	0	-33.6609	119.855	-20.5531	0	-0	-51.9652	0	16.8923	12.8054	99.4018	0	-120.336	105.932	-41.2257	0	-42.1679	-55.0985	0	79.8085	32.0515	2.74484	2.53371	1.2042	2.78551	2.29233	1.1529	1.16684	1.09956	-1.58068	0.816018	0.322499	-1.20578	1.34594	0.150003	-1.58396	0.852479	0.228012	-1.31699	1	0	0	0	0	1	0	0
1.24329	-126.932	-72.8602	-84.9007	119.918	126.376	0	-10.7971	76.9617	0	-5.15656	-2.54158	-7.82811	-3.52048	-55.1229	105.878	106.955	0	-148.95	189.853	0	-0	-4.03648	2.74607	2.53504	1.2043	2.78449	2.29079	1.15318	1.16711	1.09967	-1.58108	0.815405	0.323365	-1.20604	1.34594	0.150003	-1.58396	0.852479	0.228012	-1.31699	1	0	0	0	0	1	0	0
1.24362	123.902	0	39.0588	119.995	10.4804	6.22135	-40.4401	-0	-0	-0	-14.8477	99.2876	0	149.491	105.833	0	0	-47.9932	-50.1672	-50.5841	-18.6927	-182.693	2.7473	2.53636	1.20441	2.78348	2.28925	1.15348	1.16738	1.09978	-1.58148	0.814785	0.324198	-1.2063	1.34594	0.150003	-1.58396	0.852479	0.228012	-1.31699	1	0	0	0	0	1	0	0
1.24395	-126.886	-72.8766	-33.5181	120.097	52.0959	0	92.2045	-20.1211	-4.71671	-10.2877	-24.8086	-7.83302	-3.51565	-120.197	105.82	121.862	0	117.226	-124.329	-76.2332	-168.777	-73.378	2.74854	2.5377	1.20452	2.78247	2.28771	1.15379	1.16765	1.09989	-1.58188	0.814177	0.325015	-1.20656	1.34577	0.149999	-1.58393	0.854111	0.228709	-1.3185	1	0	0	0	0	1	0	0
1.24429	123.974	0	-85.3061	120.155	-9.00646	0	12.5273	-52.0226	0	-31.4231	88.4442	99.2658	0	-54.9382	105.755	-0	0	84.0003	-55.0757	0	-56.9799	112.308	2.74977	2.53904	1.20463	2.78145	2.28617	1.15413	1.16792	1.09999	-1.58229	0.813568	0.325787	-1.20681	1.34577	0.149999	-1.58393	0.854111	0.228709	-1.3185	1	0	0	0	0	1	0	0
1.24462	-126.885	-72.9184	38.0424	120.243	17.3222	0	-0	76.8745	0	88.4411	24.2479	-7.84931	-3.51588	149.416	105.722	25.3808	0	-42.2686	190.477	0	120.892	106.799	2.75101	2.5404	1.20475	2.78044	2.28464	1.15448	1.16819	1.1001	-1.58269	0.812955	0.326559	-1.20708	1.34577	0.149999	-1.58393	0.854111	0.228709	-1.3185	1	0	0	0	0	1	0	0
1.24495	123.942	0	-33.3376	120.349	-18.6684	-17.049	-10.794	-0	-0	16.8606	-5.95457	99.1373	0	-119.994	105.716	-1.88436	-1.72856	-148.766	-50.2462	-50.627	79.373	-0	2.75226	2.54176	1.20487	2.77944	2.28311	1.15484	1.16846	1.10021	-1.58309	0.812352	0.327334	-1.20735	1.34562	0.149995	-1.5839	0.855748	0.229402	-1.32003	1	0	0	0	0	1	0	0
1.24529	-126.835	-72.9321	-85.5848	120.433	-24.4297	-14.8211	-40.4629	-20.1978	-4.7186	-5.11025	12.6394	-7.85448	-3.51111	-54.6572	105.691	-156.351	-91.2369	-47.8926	-124.123	-76.1002	-0	32.0927	2.7535	2.54312	1.205	2.77843	2.28158	1.15521	1.16873	1.10032	-1.58349	0.811753	0.328095	-1.20762	1.34562	0.149995	-1.5839	0.855748	0.229402	-1.32003	1	0	0	0	0	1	0	0
1.24562	124.014	0	37.1308	120.523	-20.5958	0	92.3778	-52.0752	0	-0	-2.48692	99.1171	0	149.646	105.68	-41.7278	0	117.344	-55.0297	0	-18.9342	-4.09973	2.75475	2.5445	1.20513	2.77743	2.28005	1.1556	1.169	1.10043	-1.5839	0.811156	0.328837	-1.2079	1.34562	0.149995	-1.5839	0.855748	0.229402	-1.32003	1	0	0	0	0	1	0	0
1.24595	-126.848	-72.9818	-33.0986	120.611	125.015	0	12.4946	76.7999	0	-10.2498	-14.7096	-7.87623	-3.51369	-119.689	105.67	107.02	0	84.2607	191.166	0	-168.47	-182.635	2.756	2.54588	1.20527	2.77642	2.27852	1.156	1.16927	1.10054	-1.5843	0.810563	0.329556	-1.20818	1.34546	0.149992	-1.58387	0.857392	0.23009	-1.32157	1	0	0	0	0	1	0	0
1.24629	123.946	0	-85.6807	120.724	10.2261	6.07065	-0	-0	-0	-31.4522	-24.8082	98.9494	0	-54.2532	105.7	0	0	-42.3693	-50.2598	-50.6152	-56.5515	-73.3311	2.75727	2.54727	1.20542	2.77543	2.277	1.1564	1.16954	1.10065	-1.5847	0.80999	0.330233	-1.20845	1.34546	0.149992	-1.58387	0.857392	0.23009	-1.32157	1	0	0	0	0	1	0	0
